采购计划号,组织,客户,单据状态,创建时间,审核时间,创建人,贸易方式,默认币别,销售-人民币汇率汇率,人民币-美元汇率,利润率,采购子计划号,SKU,英文名,数量(pcs),数量(unit),海外仓入库商家,工厂,工厂英文名,工厂英文地址,工厂完工时间,采购计划ETD,四字简码,工厂单价(pcs),采购单价(pcs),采购单价(unit),采购总额,销售-美元汇率,销售单价(pcs),销售单价(unit),销售总金额(原币),销售总金额(USD),目的仓库,装运港,目的港,目的港国家,海关编码,退税率%,退税额,PC,CTN,总箱数,单件净重,单件毛重,单件体积M3,客人SKU,总净重,总毛重,总体积,对外货号,产品尺寸,佣金方法,结算类型,扣佣率%,扣佣,付佣率%,付佣,设计佣金率%,设计佣金,平台佣金率%,平台佣金(USD),佣金总额(USD),预计拖柜时间,颜色,中文货描,英文货描,MX code,PO#1,PO#2,barcode01,barcode02
R23GX-A600051,闻歌台,WALMART CHILE S. A.,合同已签订,2023-04-27 13:46:34,2023-05-26 15:57:01,WYXGX,自营,美元,6.85,0.146,0.0144,R23GX-A600051F02,2211150000002,TIRGIX COFFEE TABLE BK,100,100,,福清市兴鸿鑫家具有限公司,福清市兴鸿鑫家具有限公司,,2023-06-30 00:00:00,2023-07-16 00:00:00,3734,171.0,24.966,24.966,2496.6,1.0,25.15,25.15,2515.0,2515.0,,福州,圣安东尼奥,CL,9403609990,0.13,1967.26,1,1,100,12.1,13.1,0.039,109454,1210.0,1310.0,3.9,TIRGIX COFFEE TABLE BK,110*50*45cm;,FOB佣金率,人民币出厂含税结算,0.0,0.0,0.02,50.3,0.02,50.3,0.008,20.12,120.72,2023-07-10 00:00:00,木纹色,"15MM PB板贴82039纸+六角塑料藤,150磅黄盒+采标包装，一件一箱","15MM PB板贴82039纸+六角塑料藤,150磅黄盒+采标包装，一件一箱",,186363,,,
R23GX-A801155,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-04-27 19:43:14,2023-05-06 10:02:42,WYXGX,自营,美元,6.85,0.146,0.029,R23GX-A801155F01,600018379,DERRICK BEIGE,680,680,,安吉县迪亚办公家具有限公司,安吉县迪亚办公家具有限公司,,2023-05-30 00:00:00,2023-06-14 00:00:00,,119.0,17.374,17.374,11814.32,1.0,25.51,25.51,17346.8,17346.8,Traditional,宁波,温哥华,CA,9401611000,0.13,9309.38,1,1,680,5.8,7.6,0.099,,3944.0,5168.0,67.32,DERRICK V BR,47*62.7*101.5cm,无佣金,人民币出厂含税结算,0.28,4857.1,0.0,0.0,0.02,346.94,0.008,138.77,5342.81,,浅米色,餐椅。产品尺寸：W47*D62.7*101.5cm；KD结构；面料米色#1，工厂编号米白色MBX0270。产品靠背结构: 松木+背前松紧带+背后涤布；座框： 松木+背前3条松紧带+3条S型弹簧，前脚的 两个端口改成实木；木脚：橡胶木脚，木脚颜色：19#马尾色。包装： 1个/箱，黄盒（150磅）+彩图，彩图由工厂提供。,Dining Chair,,08444457,,,
R23GX-A801155,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-04-27 19:43:14,2023-05-06 10:02:42,WYXGX,自营,美元,6.85,0.146,0.029,R23GX-A801155F02,600018379,DERRICK BEIGE,360,360,,安吉县迪亚办公家具有限公司,安吉县迪亚办公家具有限公司,,2023-07-05 00:00:00,2023-07-20 00:00:00,,119.0,17.374,17.374,6254.64,1.0,25.51,25.51,9183.6,9183.6,Traditional,宁波,温哥华,CA,9401611000,0.13,4928.5,1,1,360,5.8,7.6,0.099,,2088.0,2736.0,35.64,DERRICK V BR,47*62.7*101.5cm,无佣金,人民币出厂含税结算,0.28,2571.41,0.0,0.0,0.02,183.67,0.008,73.47,2828.55,,浅米色,餐椅。产品尺寸：W47*D62.7*101.5cm；KD结构；面料米色#1，工厂编号米白色MBX0270。产品靠背结构: 松木+背前松紧带+背后涤布；座框： 松木+背前3条松紧带+3条S型弹簧，前脚的 两个端口改成实木；木脚：橡胶木脚，木脚颜色：19#马尾色。包装： 1个/箱，黄盒（150磅）+彩图，彩图由工厂提供。,Dining Chair,,08508713,,,
R23GX-A801156,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-04-27 19:50:27,2023-05-06 10:01:26,WYXGX,自营,美元,6.85,0.146,0.0897,R23GX-A801156F01,2111170000001,EWER 2PK,1640,820,,安吉县迪亚办公家具有限公司,安吉县迪亚办公家具有限公司,,2023-06-02 00:00:00,2023-06-17 00:00:00,,133.0,19.418,38.836,31845.52,1.0,24.555,49.11,40270.2,40270.2,Traditional,宁波,温哥华,CA,9403700000,0.13,25093.45,2,1,820,13.0,14.0,0.165,,10660.0,11480.0,135.3,EWER 2PK,49*61*101cm,无佣金,人民币出厂含税结算,0.13,5235.13,0.0,0.0,0.02,805.4,0.008,322.16,6362.69,,灰色,餐椅。产品尺寸：490*610*1010mm；。KD结构；面料：灰色布面。产品靠背结构: 松木+背前松紧带+背后涤布；座框：松木+背前3条松紧带+3条S型弹簧；橡胶木腿，深色漆；面料及材料全普通，非防火等特殊要求。海绵：正品棉；重量：6.50Kg；靠背：450*530*68mm；坐垫：460-500*445*505*140mm，木框：70*23mm，弹簧：3.9mm；前腿：30-40*30-40*365mm，后腿：30-45*30*960mm 腿距离：折椅：435mm，前后：500mm。黄盒（150磅）+彩图包装，2件/箱。彩图由工厂提供。,Dining Chair; Product size: 49*61*101; Grey fabric with Foam; Black Wooden Leg; 2PCS/CTN; Brown Carton Box With Color label,,08499689,,6935653100118,
R23GX-A801158,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-04-28 12:06:07,2023-05-04 09:10:32,WYXGX,自营,美元,6.85,0.146,0.0033,R23GX-A801158F01,104502101517,HEAVEN CTC,2496,208,Tradition,漳州市诺飞商贸有限公司,漳州市诺飞商贸有限公司,,2023-06-07 00:00:00,2023-06-17 00:00:00,,22.0,3.212,38.544,8017.152,1.0,4.07,48.84,10158.72,10158.72,,厦门,温哥华,CA,9401719000,0.13,6317.31,12,1,208,20.6,22.6,0.115,,4284.8,4700.8,23.92,SC98054,W30.5*D30*H45.5cm,无佣金,人民币出厂含税结算,0.23,2336.51,0.0,0.0,0.03,304.76,0.008,81.27,2722.54,,灰色,"￠19*1.0mm银管配黑色PVC,座板铁盘裸厚度为0.5mm，脚踏横管13mm，座宽30cm，带锁结构（单锁），产品尺寸：W30.5*D30*H45.5cm，包装方式：12个/箱，黄盒（180磅）+线条图。",FOLDING STOOL,,08499563,,,
R23GX-A600052,闻歌台,Meijer Trading Ltd.,新增,2023-04-28 18:54:15,,WYXGX,自营,美元,6.85,0.146,0.0001,R23GX-A600052F01,500600007099,GALE BK 4PCS LMKZ,1576,394,Tradition,漳州市芗城红梅家具有限公司,漳州市芗城红梅家具有限公司,,2023-05-15 00:00:00,2023-05-25 00:00:00,,35.5,5.183,20.732,8168.408,1.0,4.88,19.52,7690.88,7690.88,Traditional,厦门,美国,US,9403700000,0.13,6436.5,4,1,394,6.4,7.4,0.072,3463015,2521.6,2915.6,28.368,GALE BK 4PCS LMKZ,52*37*65.5cm,FOB佣金率,人民币出厂含税结算,0.01,76.91,0.01,76.91,0.03,230.73,0.008,61.53,446.08,2023-05-20 00:00:00,黑色,HM-ST23014B托盘茶几，52*37*65.5cm，银色16*0.8mm 钢管喷涂，黑色PP塑料桌面，灰色塑料脚套 ，盘面为长方形圆角；四件一箱.。桌面先吸塑包装(只吸塑塑料板面-非整张)+后贴彩图到吸塑包装上。外箱为棕盒。,"Fruit Table, 16mm black powder coating metal tube , 15mm black PP tray , 4pcs/CTN , MAILBOX.",,214178266,,,
R23GX-A600052,闻歌台,Meijer Trading Ltd.,新增,2023-04-28 18:54:15,,WYXGX,自营,美元,6.85,0.146,0.0001,R23GX-A600052F02,500600007099,GALE BK 4PCS LMKZ,2364,591,Tradition,漳州市芗城红梅家具有限公司,漳州市芗城红梅家具有限公司,,2023-05-15 00:00:00,2023-05-25 00:00:00,,35.5,5.183,20.732,12252.612,1.0,4.88,19.52,11536.32,11536.32,Traditional,厦门,美国,US,9403700000,0.13,9654.74,4,1,591,6.4,7.4,0.072,3463015,3782.4,4373.4,42.552,GALE BK 4PCS LMKZ,52*37*65.5cm,FOB佣金率,人民币出厂含税结算,0.01,115.36,0.01,115.36,0.03,346.09,0.008,92.29,669.1,2023-05-20 00:00:00,黑色,HM-ST23014B托盘茶几，52*37*65.5cm，银色16*0.8mm 钢管喷涂，黑色PP塑料桌面，灰色塑料脚套 ，盘面为长方形圆角；四件一箱.。桌面先吸塑包装(只吸塑塑料板面-非整张)+后贴彩图到吸塑包装上。外箱为棕盒。,"Fruit Table, 16mm black powder coating metal tube , 15mm black PP tray , 4pcs/CTN , MAILBOX.",,214178263,,,
R23GX-A801159,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-05-04 17:57:16,2023-05-24 15:46:15,WYXGX,自营,美元,6.85,0.146,0.0414,R23GX-A801159F01,5000101804,JEN BLACK,5076,846,Tradition,福建红梅家具有限公司,福建红梅家具有限公司,,2023-06-12 00:00:00,2023-06-26 00:00:00,4040,54.0,7.884,47.304,40019.184,1.0,10.45,62.7,53044.2,53044.2,,厦门,温哥华,CA,9401719000,0.13,31534.09,6,1,846,26.4,29.0,0.16,,22334.4,24534.0,135.36,SC98012HBK,50*46*88cm,无佣金,人民币出厂含税结算,0.23,12200.17,0.0,0.0,0.02,1060.88,0.008,424.35,13685.4,,黑色,"高背折椅，产品尺寸：W50*D46*H88cm（展开），107*46*8cm（折叠），坐高：47cm，坐垫尺寸： 38.5*38.5cm，配黑色防火布面25-2136配加州阻燃海绵；（产品中的布面要通过美加117防火标准），前脚管径（裸管）：前脚22*0.7mm加插管，后脚0.8mm,横杆16*0.7mm，黑色布面。坐垫海绵厚30mm,靠背海绵厚20mm。座板铁盘厚度：0.8mm，铁片1.5*34.5*210MM加焊点，靠背铁盘厚度：0.55mm，包装：6个/箱，黄盒（180磅）+线条图。

",HIBACK FLDNG CHR BLK,,08523899,,,
R23GX-A801159,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-05-04 17:57:16,2023-05-24 15:46:15,WYXGX,自营,美元,6.85,0.146,0.0414,R23GX-A801159F02,5000101804,JEN BLACK,2538,423,Tradition,福建红梅家具有限公司,福建红梅家具有限公司,,2023-06-12 00:00:00,2023-06-27 00:00:00,4040,54.0,7.884,47.304,20009.592,1.0,10.45,62.7,26522.1,26522.1,,厦门,温哥华,CA,9401719000,0.13,15767.04,6,1,423,26.4,29.0,0.16,,11167.2,12267.0,67.68,SC98012HBK,50*46*88cm,无佣金,人民币出厂含税结算,0.23,6100.08,0.0,0.0,0.02,530.44,0.008,212.18,6842.7,,黑色,"高背折椅，产品尺寸：W50*D46*H88cm（展开），107*46*8cm（折叠），坐高：47cm，坐垫尺寸： 38.5*38.5cm，配黑色防火布面25-2136配加州阻燃海绵；（产品中的布面要通过美加117防火标准），前脚管径（裸管）：前脚22*0.7mm加插管，后脚0.8mm,横杆16*0.7mm，黑色布面。坐垫海绵厚30mm,靠背海绵厚20mm。座板铁盘厚度：0.8mm，铁片1.5*34.5*210MM加焊点，靠背铁盘厚度：0.55mm，包装：6个/箱，黄盒（180磅）+线条图。

",HIBACK FLDNG CHR BLK,,08519244,,,
R23GX-A801160,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-05-04 18:14:18,2023-05-22 18:41:41,WYXGX,自营,美元,6.85,0.146,0.0105,R23GX-A801160F01,100300009517,BONNIE Ⅰ,100,100,,浙江百之佳家具有限公司,浙江百之佳家具有限公司,,2023-06-01 00:00:00,2023-06-14 00:00:00,,215.0,31.39,31.39,3139.0,1.0,43.64,43.64,4364.0,4364.0,Traditional,宁波,温哥华,CA,9401390000,0.13,2473.45,1,1,100,13.6,15.8,0.126,,1360.0,1580.0,12.6,BONNIE ,640*660*1070-1170mm,无佣金,人民币出厂含税结算,0.28,1221.92,0.0,0.0,0.02,87.28,0.008,34.91,1344.11,,黑色,办公椅，尺寸: 640*660*1070-1170mm。黑色PU+PVC。全新棉。靠背坐垫海绵要饱满。黑色塑料扶手R-L。320mm尼龙五星脚。过BIFMA尼龙轮。蝴蝶功能底盘。100mm莱特标三喷塑气杆加三节套。所有配件必须是BIFMA标准。产品过CTC测试，及通过摔箱测试。包装：1个/箱，黄盒（200磅）+彩图，彩图由广新提供。,"Office Chair, nylon wheels and armrest, nylon base, PU cover",,08524030,,,
R23GX-A801161,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-05-04 18:22:52,2023-05-24 15:48:26,WYXGX,自营,美元,6.85,0.146,0.2278,R23GX-A801161F01,500500013198,ROZELLE MARBLING SMALL,550,550,Tradition,漳州市诺飞商贸有限公司,漳州市诺飞商贸有限公司,,2023-06-16 00:00:00,2023-06-30 00:00:00,,50.5,7.373,7.373,4055.15,1.0,13.52,13.52,7436.0,7436.0,,厦门,温哥华,CA,9403609990,0.13,3195.35,1,1,550,3.0,3.56,0.018,,1650.0,1958.0,9.9,ROZELLE,30*40*61cm,无佣金,人民币出厂含税结算,0.23,1710.28,0.0,0.0,0.02,148.72,0.008,59.49,1918.49,,其他颜色,产品尺寸：30Wx40Dx61H cm。15mm 方管0.8mm厚，银色喷涂。夹板桌面，15mm MDF贴大理石树脂纹路PVC DW02-03。脚有保护垫。1PC/CTN，过3A摔箱+3面彩图包装。彩图广新提供。,Product Size: 30Wx40Dx61H cm， Metal tube with powder coating; MDF desk top with Marble PVC. KD sturcture. 1PC/CTN.,,08528622,,,
R23GX-A801162,状元坊,Mansour Center,新增,2023-05-05 14:13:20,,WYXGX,转口非代理,美元,6.85,0.146,0.4639,R23GX-A801162F01,300020367,RAYNNE,60,60,,平远友邦木业有限公司,平远友邦木业有限公司,,2023-05-15 00:00:00,2023-05-31 00:00:00,8111,110.4,16.12,16.12,967.2,1.0,119.0,119.0,7140.0,7140.0,,深圳,以色列,IL,9401619000,0.13,0.0,1,1,60,21.5,28.4,0.488,,1290.0,1704.0,29.28,RAYNNE,131*71*95.5cm,无佣金,美金结算,0.0,0.0,0.0,0.0,0.02,142.8,0.008,57.12,199.92,2023-05-25 00:00:00,黑色,"产品尺寸1310×710×955MM，扶手高650MM，座高450MM,实木腿（橡胶木）60×60MM,靠背105×35MM，靠背藤面间距6×6MM，座垫框80×35MM,底部支撑木块50×30MM,扶手45×50MM，扶手支撑木60×50MM，靠背底框60×35MM，前脚三角支撑木110×75×25MM，后脚三角支撑木65×35MM。座垫6条S型弹簧4MM加2条纸包钢筋2MM，左右两端2条松紧带.扶手海绵25MM,密度18KG，上座垫海绵厚度100MM，密度25KG，下座厚度12MM，密度18KG,前靠背海绵厚度50MM，密度20KG，后靠背海绵厚度12MM，密度18KG，一只一箱装，3A电商包装275磅纸箱。","Product size 1310×710×955MM, armrest height 650MM, seat height 450MM, solid wood legs (rubber wood) 60×60MM, backrest 105×35MM, backrest rattan surface spacing 6×6MM, seat cushion frame 80×35MM, bottom support wood block 50 ×30MM, armrest 45×50MM, armrest support wood 60×50MM, backrest bottom frame 60×35MM, front triangle support wood 110×75×25MM, rear triangle support wood 65×35MM. Seat cushion 6 S-shaped springs 4MM plus 2 paper-coated steel bars 2MM, 2 elastic bands at the left and right ends. Armrest sponge 25MM, density 18KG, upper cushion sponge thickness 100MM, density 25KG, lower seat thickness 12MM, density 18KG, front backrest The thickness of the sponge is 50MM, the density is 20KG, the thickness of the backrest sponge is 12MM, the density is 18KG, one by one, 3A e-commerce packaging 275 pound carton.",,/,,,
R23GX-A801162,状元坊,Mansour Center,新增,2023-05-05 14:13:20,,WYXGX,转口非代理,美元,6.85,0.146,0.4639,R23GX-A801162F01,300020356,RYON DOUBLE,60,60,,平远友邦木业有限公司,平远友邦木业有限公司,,2023-05-15 00:00:00,2023-05-31 00:00:00,8096,116.0,16.94,16.94,1016.4,1.0,129.0,129.0,7740.0,7740.0,,深圳,以色列,IL,9401619000,0.13,0.0,1,1,60,22.55,29.5,0.661,,1353.0,1770.0,39.66,RYON DOUBLE,126*68*86cm,无佣金,美金结算,0.0,0.0,0.0,0.0,0.02,154.8,0.008,61.92,216.72,2023-05-25 00:00:00,浅米色,"产品尺寸1260×680×860MM，扶手高630MM，座高510MM,实木腿（橡胶木）60×60MM,座垫框75×30MM,靠背45×35MM,扶手45×40MM，前脚三角支撑木70×25MM，后脚三角支撑木45×70MM，底部支撑木条50*30MM。座垫8条S型弹簧4MM加2条纸包钢筋2MM，左右两端2条松紧带.底部魔术贴粘，扶手海绵25MM,密度18KG，上座垫海绵厚度100MM，密度25KG，下座厚度12MM，密度18KG,前靠背海绵厚度50MM，密度20KG，后靠背海绵厚度12MM，密度18KG，一只一箱装，3A电商包装275磅纸箱。","Product size 1260×680×860MM, armrest height 630MM, seat height 510MM, solid wood legs (rubber wood) 60×60MM, seat cushion frame 75×30MM, backrest 45×35MM, armrest 45×40MM, front foot triangle support wood 70×25MM, The back foot triangle supports 45×70MM, and the bottom supports 50*30MM. Seat cushion 8 S-shaped springs 4MM plus 2 paper-coated steel bars 2MM, 2 elastic bands at the left and right ends. Velcro at the bottom, armrest foam 25MM, density 18KG, upper cushion foam thickness 100MM, density 25KG, lower seat thickness 12MM, The density is 18KG, the thickness of the front backrest is 50MM, the density is 20KG, the thickness of the backrest is 12MM, the density is 18KG, one by one, 3A e-commerce packaging 275 pound carton.",,/,,,
R23GX-A801162,状元坊,Mansour Center,新增,2023-05-05 14:13:20,,WYXGX,转口非代理,美元,6.85,0.146,0.4639,R23GX-A801162F02,800014955,MATISSE FABRIC BLUE,148,148,,安吉美源家具有限公司,安吉美源家具有限公司,,2023-06-15 00:00:00,2023-06-30 00:00:00,4861,310.0,45.26,45.26,6698.48,1.0,52.0,52.0,7696.0,7696.0,,宁波,以色列,IL,9401619000,0.13,0.0,1,1,148,8.5,10.0,0.224,,1258.0,1480.0,33.152,MATISSE FABRIC BLUE,72*80*99cm,无佣金,美金结算,0.0,0.0,0.0,0.0,0.02,153.92,0.008,61.57,215.49,2023-06-25 00:00:00,蓝色,休闲椅，72*80*99cm；靠背弯曲铁件连接；浅色榉木纹脚；粉色天鹅绒；一件一箱；200磅黄盒3A云库存摔箱包装。,"Relax chair, 72*80*99cm; KD; solid oak wood legs. 1pcs/ctn",,/,,,
R23GX-A801162,状元坊,Mansour Center,新增,2023-05-05 14:13:20,,WYXGX,转口非代理,美元,6.85,0.146,0.4639,R23GX-A801162F02,800019248,FULCO GREY,147,147,,安吉美源家具有限公司,安吉美源家具有限公司,,2023-06-15 00:00:00,2023-06-30 00:00:00,7181,315.0,45.99,45.99,6760.53,1.0,54.0,54.0,7938.0,7938.0,,宁波,以色列,IL,9401619000,0.13,0.0,1,1,147,10.8,13.2,0.224,,1587.6,1940.4,32.928,FULCO GREY,71*89*95.5cm,无佣金,美金结算,0.0,0.0,0.0,0.0,0.02,158.76,0.008,63.5,222.26,2023-06-25 00:00:00,灰色,连体椅背可折叠摇椅，靠背弯曲铁件连接；浅色榉木木脚，黑色喷涂铁架，管径：16mm，扁铁规格：20*4mm；灰色XH080-34；一件一箱；200磅黄盒3A云库存摔箱包装。,"One-piece backrest foldable rocking chair, backrest curved iron connection; light-colored beech wood feet, black sprayed iron frame, pipe diameter: 16mm, flat iron specification: 20*4mm; gray XH080-34; one piece per box; 200 pounds Yellow box 3A cloud inventory drop box packaging.",,,,,
R23GX-A801163,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-05-05 17:51:58,2023-07-05 12:02:43,WYXGX,自营,美元,6.85,0.146,-0.0153,R23GX-A801163F03,4700101704,MANGO DOUBLE H 2,3456,576,Tradition,福建红梅家具有限公司,福建红梅家具有限公司,,2023-07-10 00:00:00,2023-07-21 00:00:00,,34.0,4.964,29.784,17155.584,1.0,5.92,35.52,20459.52,20459.52,,厦门,温哥华,CA,9401719000,0.13,13518.16,6,1,576,21.0,22.0,0.115,,12096.0,12672.0,66.24,SC98002,W43.5*D44*H81.5cm,无佣金,人民币出厂含税结算,0.23,4705.69,0.0,0.0,0.0,0.0,0.008,163.68,4869.37,,黑色,"折椅，产品尺寸：W43.5*D44*H81.5cm，腿管裸管：前腿22*0.7mm+套管，后腿22*0.8mm，钢管喷涂黑管，坐垫靠背包黑色PVC，刨花板坐垫厚12mm，海绵厚度：18mm，冼槽结构，前H后H脚。脚踏管径：16*0.7mm, 坐框管径：19*0.8mm，靠背铁片厚度(含喷涂）：0.40mm，黄盒（150磅）+线条图，6件/箱装，不需要打包带。","CHAIR,FOLD,BLK,VINYL",,08576961,,,
R23GX-A801163,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-05-05 17:51:58,2023-07-05 12:02:43,WYXGX,自营,美元,6.85,0.146,-0.0153,R23GX-A801163F02,4700101704,MANGO DOUBLE H 2,10368,1728,Tradition,福建红梅家具有限公司,福建红梅家具有限公司,,2023-07-05 00:00:00,2023-07-18 00:00:00,,34.0,4.964,29.784,51466.752,1.0,5.92,35.52,61378.56,61378.56,,厦门,温哥华,CA,9401719000,0.13,40554.48,6,1,1728,21.0,22.0,0.115,,36288.0,38016.0,198.72,SC98002,W43.5*D44*H81.5cm,无佣金,人民币出厂含税结算,0.23,14117.07,0.0,0.0,0.0,0.0,0.008,491.03,14608.1,,黑色,"折椅，产品尺寸：W43.5*D44*H81.5cm，腿管裸管：前腿22*0.7mm+套管，后腿22*0.8mm，钢管喷涂黑管，坐垫靠背包黑色PVC，刨花板坐垫厚12mm，海绵厚度：18mm，冼槽结构，前H后H脚。脚踏管径：16*0.7mm, 坐框管径：19*0.8mm，靠背铁片厚度(含喷涂）：0.40mm，黄盒（150磅）+线条图，6件/箱装，不需要打包带。","CHAIR,FOLD,BLK,VINYL",,08567848,,,
R23GX-A801163,状元坊,"CANADIAN TIRE CORPORATION, LIMITED",合同已签订,2023-05-05 17:51:58,2023-07-05 12:02:43,WYXGX,自营,美元,6.85,0.146,-0.0153,R23GX-A801163F01,4700101704,MANGO DOUBLE H 2,3456,576,Tradition,福建红梅家具有限公司,福建红梅家具有限公司,,2023-06-30 00:00:00,2023-07-14 00:00:00,,34.0,4.964,29.784,17155.584,1.0,5.92,35.52,20459.52,20459.52,,厦门,温哥华,CA,9401719000,0.13,13518.16,6,1,576,21.0,22.0,0.115,,12096.0,12672.0,66.24,SC98002,W43.5*D44*H81.5cm,无佣金,人民币出厂含税结算,0.23,4705.69,0.0,0.0,0.0,0.0,0.008,163.68,4869.37,,黑色,"折椅，产品尺寸：W43.5*D44*H81.5cm，腿管裸管：前腿22*0.7mm+套管，后腿22*0.8mm，钢管喷涂黑管，坐垫靠背包黑色PVC，刨花板坐垫厚12mm，海绵厚度：18mm，冼槽结构，前H后H脚。脚踏管径：16*0.7mm, 坐框管径：19*0.8mm，靠背铁片厚度(含喷涂）：0.40mm，黄盒（150磅）+线条图，6件/箱装，不需要打包带。","CHAIR,FOLD,BLK,VINYL",,08557378,,,
R23GX-A300016,菡萏湖,LITERIES UNIVERSELLES PAGA INC.,新增,2023-05-08 12:01:14,,Yolanda,自营,美元,6.85,0.146,0.0988,R23GX-A300016F01,600012505,SMEG TIAANIUM 32MM A,2,1,,廊坊森雅家具有限公司,廊坊森雅家具有限公司,,2023-06-30 00:00:00,2023-07-15 00:00:00,1876,96.0,14.016,28.032,28.032,1.0,14.4,28.8,28.8,28.8,,天津,塞尔维亚和黑山,MK,9401619000,0.13,22.09,2,1,1,10.0,12.3,0.139,,10.0,12.3,0.139,SMEG TIAANIUM 32MM A,52.5*49.5*83.5cm,无佣金,人民币出厂含税结算,0.0,0.0,0.0,0.0,0.03,0.86,0.008,0.23,1.09,,,"餐椅：52.5*49.5*83cm，KD结构，坐高47cm，管材：32*1.0/14*1.0/10*0.9，黑胡桃木色转印，前腿管为黑色球形调节脚，后腿管为黑色球形管塞，确保产品组装平整度，不平整最多接受2mm间隙。绿色天鹅绒布艾格65号，18公斤密度海绵，E1新板竹木纤维板75*50cm，2件1箱，包装尺寸：56*48*51.5cm。200磅黄盒，通过ISTA-3A电商摔箱测试标准。
测试要求：
1.椅子通过EN12520，桌子通过EN12521。
2.面料防火测试：要求符合美国TB117。
3.包装材料：美国的TPCH 重金属测试，(铅、镉、汞、六价铬) 限值要求＜100ppm。
4.化学测试要求：
A: 铅含量：＜90ppm  （所有可接触到的部件，包括布料）
B: 涂层总汞含量：＜10 mg/kg （所有可接触到的涂层）
C: Phthalate 邻苯: ≤0.1 %  （所有可接触都的部件）
D: 阻燃剂要求：＜1000 ppm （所有可接触的部件，除了金属，玻璃，陶瓷一定没有添加的不需要做测试，其他材料都要）
海绵不允许有下面三种阻燃剂: 
(1) Tris(1,3-dichloro-2-propyl) phosphate (TDCPP)
(2) Tris(2-chloroethyl) phosphate (TCEP)
(3) Tris(2,3-dibromopropyl) phosphate (TDBPP)
E: 特别说明布料需要测试的化学项目：
(1)铅含量CPSC 1303：＜90ppm  
(2)Phthalate 邻苯:( DEHP, BBP and DBP)≤0.1 %  
(3)阻燃剂要求：＜1000 ppm 
(4)TB117防火 
F: 带有复合木（例如夹板、MDF、TMDF等）的产品，需要使用P2板材，并提供对应种类板材的CARB & TSCA证书（在有效期内）以及声明。","Dining Chair, Product size:52.5*49.5*83cm ,fabric cover + 32mm round matel tube legs with No. E color wooden printing , 18mm E1 seat board .. 2pcs/ctn",H0373,,,,
